"","NestID","ActiveDate","ActiveTime","ActiveDateTime","FailDate","FailTime","FailDateTime","CollectDate","CollectTime","CollectDateTime","ElapsedTime","ElapsedDays","StudySite","Pasture","UTMzone","Easting_DNA","Northing_DNA","Comments","DNA_Type","DistFromNest","Barcode","Corvid_Allele1","Corvid_Allele1_Height","Corvid_Allele2","Corvid_Allele2_Height","SID_Allele1","SID_Allele1_Height","SID_Allele2","SID_Allele2_Height","SID_Allele3","SID_Allele3_Height","Detect_Total","Detect","NestFate","Precip","tmean","tmax","tmin"
"320","FX0426N1_21","5/12/21","9:22","5/12/21 9:22","5/14/21",10:37:00,NA,"5/14/21",11:40:00,"5/14/21",2.1,2,"BRBE","Indian Cave South",11,684351,4668239,NA,"EggShells",0,"IZZXR",NA,NA,NA,NA,"Coyote",1206,NA,NA,NA,NA,1,1,"Failed",0,8.83,20,-2
"321","FX0431N1_20","5/13/20","9:48","5/13/20 9:48","5/15/20",12:40:00,NA,"5/15/20",14:30:00,"5/15/20",2.2,2,"PAVA","Double Springs",12,280362,4915524,NA,"Swab",0,"2XZZB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,7.28,13.75,0.78
"322","FX0431N1_20","5/13/20","9:48","5/13/20 9:48","5/15/20",12:40:00,NA,"5/15/20",14:30:00,"5/15/20",2.2,2,"PAVA","Double Springs",12,280362,4915524,NA,"Swab",0,"2XZZC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,7.28,13.75,0.78
"323","FX0431N1_20","5/13/20","9:48","5/13/20 9:48","5/15/20",12:40:00,NA,"5/15/20",14:30:00,"5/15/20",2.2,2,"PAVA","Double Springs",12,280362,4915524,NA,"Swab",0,"2XZZD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,7.28,13.75,0.78
"324","FX0431N1_20","5/13/20","9:48","5/13/20 9:48","5/15/20",12:40:00,NA,"5/15/20",14:30:00,"5/15/20",2.2,2,"PAVA","Double Springs",12,280362,4915524,NA,"Swab",1,"2XZZH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,7.28,13.75,0.78
"325","FX0431N1_20","5/13/20","9:48","5/13/20 9:48","5/15/20",12:40:00,NA,"5/15/20",14:30:00,"5/15/20",2.2,2,"PAVA","Double Springs",12,280362,4915524,NA,"Swab",0,"2XZZL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,7.28,13.75,0.78
"326","FX0431N1_20","5/13/20","9:48","5/13/20 9:48","5/15/20",12:40:00,NA,"5/15/20",14:30:00,"5/15/20",2.2,2,"PAVA","Double Springs",12,280362,4915524,NA,"Swab",0,"2XZZQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,7.28,13.75,0.78
"327","FX0431N1_20","5/13/20","9:48","5/13/20 9:48","5/15/20",12:40:00,NA,"5/15/20",14:30:00,"5/15/20",2.2,2,"PAVA","Double Springs",12,280362,4915524,NA,"Swab",0,"2XZZT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,7.28,13.75,0.78
"328","FX0431N1_21","4/30/21","12:00","4/30/21 12:00","5/4/21",13:30:00,NA,"5/4/21",13:15:00,"5/4/21",4.05,4,"PAVA","Grouse Creek",12,274984,4917090,NA,"Swab",0,"2WZWC",NA,NA,NA,NA,"Coyote",2041,"Coyote",2730,NA,NA,2,1,"Failed",0,9.86,17.61,1.81
"329","FX0431N1_21","4/30/21","12:00","4/30/21 12:00","5/4/21",13:30:00,NA,"5/4/21",13:15:00,"5/4/21",4.05,4,"PAVA","Grouse Creek",12,274984,4917090,NA,"Swab",0,"2WZWP",NA,NA,NA,NA,"Coyote",788,NA,NA,NA,NA,1,1,"Failed",0,9.86,17.61,1.81
"330","FX0431N1_21","4/30/21","12:00","4/30/21 12:00","5/4/21",13:30:00,NA,"5/4/21",13:15:00,"5/4/21",4.05,4,"PAVA","Grouse Creek",12,274984,4917090,NA,"Swab",0,"2WZWS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,9.86,17.61,1.81
"331","FX0431N1_21","4/30/21","12:00","4/30/21 12:00","5/4/21",13:30:00,NA,"5/4/21",13:15:00,"5/4/21",4.05,4,"PAVA","Grouse Creek",12,274984,4917090,NA,"EggShells",0,"IZZW2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,9.86,17.61,1.81
"332","FX0431N1_21","4/30/21","12:00","4/30/21 12:00","5/4/21",13:30:00,NA,"5/4/21",13:15:00,"5/4/21",4.05,4,"PAVA","Grouse Creek",12,274984,4917090,NA,"Swab",0,"JZZXJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,9.86,17.61,1.81
"333","FX0431N1_21","4/30/21","12:00","4/30/21 12:00","5/4/21",13:30:00,NA,"5/4/21",13:15:00,"5/4/21",4.05,4,"PAVA","Grouse Creek",12,274984,4917090,NA,"Swab",0,"JZZXK","Raven",233,NA,NA,"Coyote",482,"Coyote",490,NA,NA,3,1,"Failed",0,9.86,17.61,1.81
"334","FX0431N1_21","4/30/21","12:00","4/30/21 12:00","5/4/21",13:30:00,NA,"5/4/21",13:15:00,"5/4/21",4.05,4,"PAVA","Grouse Creek",12,274984,4917090,NA,"Swab",0,"JZZXT",NA,NA,NA,NA,"Coyote",1044,NA,NA,NA,NA,1,1,"Failed",0,9.86,17.61,1.81
"335","FX0431N1_21","4/30/21","12:00","4/30/21 12:00","5/4/21",13:30:00,NA,"5/4/21",13:15:00,"5/4/21",4.05,4,"PAVA","Grouse Creek",12,274984,4917090,NA,"Swab",0,"JZZXU",NA,NA,NA,NA,"Coyote",787,NA,NA,NA,NA,1,1,"Failed",0,9.86,17.61,1.81
"336","FX0431N1_21","4/30/21","12:00","4/30/21 12:00","5/4/21",13:30:00,NA,"5/4/21",13:15:00,"5/4/21",4.05,4,"PAVA","Grouse Creek",12,274984,4917090,NA,"Swab",0,"JZZY9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,9.86,17.61,1.81
"337","FX0433N1_20","5/24/20","9:00","5/24/20 9:00","5/27/20",16:15:00,NA,"5/27/20",18:25:00,"5/27/20",3.39,3,"PAVA","Goldburg NE - Big Gulch",12,295759,4914427,NA,"EggShells",0,"2XZWE","Magpie",10523,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Failed",0.17,5.04,12.11,-2.04
"338","FX0433N1_20","5/24/20","9:00","5/24/20 9:00","5/27/20",16:15:00,NA,"5/27/20",18:25:00,"5/27/20",3.39,3,"PAVA","Goldburg NE - Big Gulch",12,295759,4914427,NA,"Swab",0,"2XZYF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0.17,5.04,12.11,-2.04
"339","FX0452N1_21","5/12/21","13:15","5/12/21 13:15","5/17/21",09:15:00,NA,"5/17/21",11:03:00,"5/17/21",4.91,5,"SHCR","Tokum-Bambi West Non-Treatment (North)",11,601635,4658587,NA,"Swab",1,"JZZVO",NA,NA,NA,NA,"Coyote",2119,"Coyote",1719,NA,NA,2,1,"Failed",0.2,12.17,21.46,3.02
"340","FX0452N1_21","5/12/21","13:15","5/12/21 13:15","5/17/21",09:15:00,NA,"5/17/21",11:05:00,"5/17/21",4.91,5,"SHCR","Tokum-Bambi West Non-Treatment (North)",11,601635,4658587,NA,"Swab",1,"JZZVP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0.2,12.17,21.46,3.02
"341","FX0452N1_21","5/12/21","13:15","5/12/21 13:15","5/17/21",09:15:00,NA,"5/17/21",11:07:00,"5/17/21",4.91,5,"SHCR","Tokum-Bambi West Non-Treatment (North)",11,601635,4658587,NA,"Swab",1,"JZZVQ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0.2,12.17,21.46,3.02
"342","FX0452N1_21","5/12/21","13:15","5/12/21 13:15","5/17/21",09:15:00,NA,"5/17/21",10:55:00,"5/17/21",4.9,5,"SHCR","Tokum-Bambi West Non-Treatment (North)",11,601635,4658587,NA,"Swab",1,"JZZVR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0.2,12.17,21.46,3.02
"343","FX0452N1_21","5/12/21","13:15","5/12/21 13:15","5/17/21",09:15:00,NA,"5/17/21",10:56:00,"5/17/21",4.9,5,"SHCR","Tokum-Bambi West Non-Treatment (North)",11,601635,4658587,NA,"Swab",1,"JZZVS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0.2,12.17,21.46,3.02
"344","FX0452N1_21","5/12/21","13:15","5/12/21 13:15","5/17/21",09:15:00,NA,"5/17/21",11:00:00,"5/17/21",4.91,5,"SHCR","Tokum-Bambi West Non-Treatment (North)",11,601635,4658587,NA,"Swab",1,"JZZVV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0.2,12.17,21.46,3.02
"345","FX0452N1_21","5/12/21","13:15","5/12/21 13:15","5/17/21",09:15:00,NA,"5/17/21",10:58:00,"5/17/21",4.9,5,"SHCR","Tokum-Bambi West Non-Treatment (North)",11,601635,4658587,NA,"Swab",1,"JZZWK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0.2,12.17,21.46,3.02
"346","FX0479N1_21","20-May-21","#N/A","#VALUE!","5/25/21",10:31:00,NA,"5/25/21",10:31:00,"5/25/21",5,5,"BIBU","Crossroads",12,325980,4802888,NA,"EggShells",0,"IZZXD",NA,NA,NA,NA,"Badger",969,NA,NA,NA,NA,1,1,"Failed",1.02,8.72,14.92,2.4
"347","FX0479N1_21","20-May-21","#N/A","#VALUE!","5/25/21",10:31:00,NA,"5/25/21",10:18:00,"5/25/21",5,5,"BIBU","Crossroads",12,325980,4802888,NA,"Swab",0,"KYZV1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",1.02,8.72,14.92,2.4
"348","FX0479N1_21","20-May-21","#N/A","#VALUE!","5/25/21",10:31:00,NA,"5/25/21",10:23:00,"5/25/21",5,5,"BIBU","Crossroads",12,325980,4802888,NA,"Swab",0,"KYZV2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",1.02,8.72,14.92,2.4
"349","FX0479N1_21","20-May-21","#N/A","#VALUE!","5/25/21",10:31:00,NA,"5/25/21",10:26:00,"5/25/21",5,5,"BIBU","Crossroads",12,325980,4802888,NA,"Swab",0,"KYZV3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",1.02,8.72,14.92,2.4
"350","FX0479N1_21","20-May-21","#N/A","#VALUE!","5/25/21",10:31:00,NA,"5/25/21",10:28:00,"5/25/21",5,5,"BIBU","Crossroads",12,325980,4802888,NA,"Swab",3,"KYZV4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",1.02,8.72,14.92,2.4
"351","FX0488N1_21","5/17/21","13:30","5/17/21 13:30","5/19/21",12:30:00,NA,"5/19/21",12:30:00,"5/19/21",1.96,2,"BIBU","Crossroads",12,324023,4805391,NA,"Swab",1,"KYZVR",NA,NA,NA,NA,"Coyote",573,NA,NA,NA,NA,1,1,"Failed",0,14.83,25.08,4.75
"352","FX0488N1_21","5/17/21","13:30","5/17/21 13:30","5/19/21",12:30:00,NA,"5/19/21",12:30:00,"5/19/21",1.96,2,"BIBU","Crossroads",12,324023,4805391,NA,"Swab",1,"KYZVS",NA,NA,NA,NA,"Coyote",1052,"Coyote",443,NA,NA,2,1,"Failed",0,14.83,25.08,4.75
"353","FX0488N1_21","5/17/21","13:30","5/17/21 13:30","5/19/21",12:30:00,NA,"5/19/21",12:30:00,"5/19/21",1.96,2,"BIBU","Crossroads",12,324023,4805391,NA,"Swab",1,"KYZVU",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,14.83,25.08,4.75
"354","FX0488N1_21","5/17/21","13:30","5/17/21 13:30","5/19/21",12:30:00,NA,"5/19/21",12:30:00,"5/19/21",1.96,2,"BIBU","Crossroads",12,324023,4805391,NA,"Swab",1,"KYZVW",NA,NA,NA,NA,"Coyote",564,NA,NA,NA,NA,1,1,"Failed",0,14.83,25.08,4.75
"355","FX0488N1_21","5/17/21","13:30","5/17/21 13:30","5/19/21",12:30:00,NA,"5/19/21",12:30:00,"5/19/21",1.96,2,"BIBU","Crossroads",12,324023,4805391,NA,"Swab",1,"KYZVY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,14.83,25.08,4.75
"356","FX0488N1_21","5/17/21","13:30","5/17/21 13:30","5/19/21",12:30:00,NA,"5/19/21",12:30:00,"5/19/21",1.96,2,"BIBU","Crossroads",12,324023,4805391,NA,"Swab",1,"KYZVZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,14.83,25.08,4.75
"357","FX0488N1_21","5/17/21","13:30","5/17/21 13:30","5/19/21",12:30:00,NA,"5/19/21",12:30:00,"5/19/21",1.96,2,"BIBU","Crossroads",12,324023,4805391,NA,"Swab",1,"KYZW1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,14.83,25.08,4.75
"358","FX0512N1_21","5/2/21","8:51","5/2/21 8:51","5/3/21",17:29:00,NA,"5/3/21",17:45:00,"5/3/21",1.37,1,"JISA","Sheep Mountain South",12,299892,4669401,NA,"Swab",0,"2XZXX",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,15.5,22.78,8.22
"359","FX0512N1_21","5/2/21","8:51","5/2/21 8:51","5/3/21",17:29:00,NA,"5/3/21",17:49:00,"5/3/21",1.37,1,"JISA","Sheep Mountain South",12,299892,4669401,NA,"Swab",1,"2XZY6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,15.5,22.78,8.22
"360","FX0512N1_21","5/2/21","8:51","5/2/21 8:51","5/3/21",17:29:00,NA,"5/3/21",17:51:00,"5/3/21",1.38,1,"JISA","Sheep Mountain South",12,299892,4669401,NA,"Swab",1,"JZZVC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,15.5,22.78,8.22
"361","FX0512N1_21","5/2/21","8:51","5/2/21 8:51","5/3/21",17:29:00,NA,"5/3/21",17:53:00,"5/3/21",1.38,1,"JISA","Sheep Mountain South",12,299892,4669401,NA,"Swab",1,"JZZX8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,15.5,22.78,8.22
"362","FX0512N1_21","5/2/21","8:51","5/2/21 8:51","5/3/21",17:29:00,NA,"5/3/21",17:47:00,"5/3/21",1.37,1,"JISA","Sheep Mountain South",12,299892,4669401,NA,"Swab",0,"JZZXA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,15.5,22.78,8.22
"363","FX0513N1_21","5/16/21","10:00","5/16/21 10:00","5/18/21",13:47:00,NA,"5/18/21",13:47:00,"5/18/21",2.16,2,"JISA","Sheep Mountain East",12,302883,4675233,NA,"Swab",1,"JZZX9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",3.43,13.61,22.11,5.61
"364","FX0513N1_21","5/16/21","10:00","5/16/21 10:00","5/18/21",13:47:00,NA,"5/18/21",13:47:00,"5/18/21",2.16,2,"JISA","Sheep Mountain East",12,302883,4675233,NA,"Swab",0,"SYZY2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",3.43,13.61,22.11,5.61
"365","FX0513N1_21","5/16/21","10:00","5/16/21 10:00","5/18/21",13:47:00,NA,"5/18/21",13:47:00,"5/18/21",2.16,2,"JISA","Sheep Mountain East",12,302883,4675233,NA,"Swab",1,"SYZY3","Raven",11500,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Failed",3.43,13.61,22.11,5.61
"366","FX0513N1_21","5/16/21","10:00","5/16/21 10:00","5/18/21",13:47:00,NA,"5/18/21",13:47:00,"5/18/21",2.16,2,"JISA","Sheep Mountain East",12,302883,4675233,NA,"Swab",1,"SYZY4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",3.43,13.61,22.11,5.61
"367","FX0513N1_21","5/16/21","10:00","5/16/21 10:00","5/18/21",13:47:00,NA,"5/18/21",13:47:00,"5/18/21",2.16,2,"JISA","Sheep Mountain East",12,302883,4675233,NA,"Swab",1,"SYZY5","Raven",10131,"Raven",10004,NA,NA,NA,NA,NA,NA,2,1,"Failed",3.43,13.61,22.11,5.61
"368","FX0513N1_21","5/16/21","10:00","5/16/21 10:00","5/18/21",13:47:00,NA,"5/18/21",13:47:00,"5/18/21",2.16,2,"JISA","Sheep Mountain East",12,302883,4675233,NA,"Swab",1,"SYZY6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",3.43,13.61,22.11,5.61
"369","FX0513N1_21","5/16/21","10:00","5/16/21 10:00","5/18/21",13:47:00,NA,"5/18/21",13:47:00,"5/18/21",2.16,2,"JISA","Sheep Mountain East",12,302883,4675233,NA,"Swab",1,"SYZY7","Raven",10295,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Failed",3.43,13.61,22.11,5.61
"370","FX0513N1_21","5/16/21","10:00","5/16/21 10:00","5/18/21",13:47:00,NA,"5/18/21",13:47:00,"5/18/21",2.16,2,"JISA","Sheep Mountain East",12,302883,4675233,NA,"Swab",1,"SYZY8","Raven",11107,NA,NA,NA,NA,NA,NA,NA,NA,1,1,"Failed",3.43,13.61,22.11,5.61
"371","FX0513N1_21","5/16/21","10:00","5/16/21 10:00","5/18/21",13:47:00,NA,"5/18/21",13:47:00,"5/18/21",2.16,2,"JISA","Sheep Mountain East",12,302883,4675233,NA,"Swab",1,"SYZY9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",3.43,13.61,22.11,5.61
"372","FX0513N1_21","5/16/21","10:00","5/16/21 10:00","5/18/21",13:47:00,NA,"5/18/21",13:47:00,"5/18/21",2.16,2,"JISA","Sheep Mountain East",12,302883,4675233,NA,"Swab",1,"SYZYA","Raven",10798,"Raven",10872,NA,NA,NA,NA,NA,NA,2,1,"Failed",3.43,13.61,22.11,5.61
"373","FX0542N1_21","4/22/21","14:55","4/22/21 14:55","4/24/21",10:55:00,NA,"4/24/21",12:15:00,"4/24/21",1.89,2,"JISA","N & S Cottonwood",12,300266,4667497,NA,"Swab",7,"2WZXW",NA,NA,NA,NA,"Coyote",2360,"Coyote",2526,NA,NA,2,1,"Failed",0,5.94,14.81,-3.03
"374","FX0542N1_21","4/22/21","14:55","4/22/21 14:55","4/24/21",10:55:00,NA,"4/24/21",12:15:00,"4/24/21",1.89,2,"JISA","N & S Cottonwood",12,300266,4667497,NA,"Swab",7,"2WZXY",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,5.94,14.81,-3.03
"375","FX0542N1_21","4/22/21","14:55","4/22/21 14:55","4/24/21",10:55:00,NA,"4/24/21",12:15:00,"4/24/21",1.89,2,"JISA","N & S Cottonwood",12,300266,4667497,NA,"Swab",7,"2XZXL",NA,NA,NA,NA,"Coyote",1052,NA,NA,NA,NA,1,1,"Failed",0,5.94,14.81,-3.03
"376","FX0542N1_21","4/22/21","14:55","4/22/21 14:55","4/24/21",10:55:00,NA,"4/24/21",12:15:00,"4/24/21",1.89,2,"JISA","N & S Cottonwood",12,300266,4667497,NA,"Swab",7,"2XZY4",NA,NA,NA,NA,"Coyote",1278,"Coyote",856,NA,NA,2,1,"Failed",0,5.94,14.81,-3.03
"377","FX0542N1_21","4/22/21","14:55","4/22/21 14:55","4/24/21",10:55:00,NA,"4/24/21",12:15:00,"4/24/21",1.89,2,"JISA","N & S Cottonwood",12,300266,4667497,NA,"Swab",7,"2YZZV",NA,NA,NA,NA,"Coyote",963,"Coyote",780,NA,NA,2,1,"Failed",0,5.94,14.81,-3.03
"378","FX0562N2_21","6/6/21","8:29","6/6/21 8:29","6/7/21",09:53:00,NA,"6/7/21",09:53:00,"6/7/21",1.06,1,"JISA","Sheep Mountain South",12,301238,4669731,NA,"Swab",1,"SYZYB",NA,NA,NA,NA,"Coyote",2221,"Coyote",2129,NA,NA,2,1,"Failed",0,20.94,30.44,10.94
"379","FX0562N2_21","6/6/21","8:29","6/6/21 8:29","6/7/21",09:53:00,NA,"6/7/21",09:53:00,"6/7/21",1.06,1,"JISA","Sheep Mountain South",12,301238,4669731,NA,"Swab",1,"SYZYC",NA,NA,NA,NA,"Coyote",2170,"Coyote",1870,NA,NA,2,1,"Failed",0,20.94,30.44,10.94
"380","FX0562N2_21","6/6/21","8:29","6/6/21 8:29","6/7/21",09:53:00,NA,"6/7/21",09:53:00,"6/7/21",1.06,1,"JISA","Sheep Mountain South",12,301238,4669731,NA,"Swab",0,"SYZYD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,20.94,30.44,10.94
"381","FX0562N2_21","6/6/21","8:29","6/6/21 8:29","6/7/21",09:53:00,NA,"6/7/21",09:53:00,"6/7/21",1.06,1,"JISA","Sheep Mountain South",12,301238,4669731,NA,"Swab",0,"SYZYE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,20.94,30.44,10.94
"382","FX0562N2_21","6/6/21","8:29","6/6/21 8:29","6/7/21",09:53:00,NA,"6/7/21",09:53:00,"6/7/21",1.06,1,"JISA","Sheep Mountain South",12,301238,4669731,NA,"Swab",0,"SYZYF",NA,NA,NA,NA,"Coyote",1576,NA,NA,NA,NA,1,1,"Failed",0,20.94,30.44,10.94
"383","FX0562N2_21","6/6/21","8:29","6/6/21 8:29","6/7/21",09:53:00,NA,"6/7/21",09:53:00,"6/7/21",1.06,1,"JISA","Sheep Mountain South",12,301238,4669731,NA,"Swab",0,"SYZYG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,20.94,30.44,10.94
"384","FX0580N1_21","5/21/21","9:35","5/21/21 9:35","5/22/21",09:20:00,NA,"5/22/21",09:20:00,"5/22/21",0.99,1,"JISA","Sheep Mountain North",12,299123,4673002,NA,"EggShells",0,"IZZWG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",1.27,7.72,13.17,2.5
"385","FX0580N1_21","5/21/21","9:35","5/21/21 9:35","5/22/21",09:20:00,NA,"5/22/21",09:20:00,"5/22/21",0.99,1,"JISA","Sheep Mountain North",12,299123,4673002,NA,"Swab",0,"SYZYH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",1.27,7.72,13.17,2.5
"386","FX0580N1_21","5/21/21","9:35","5/21/21 9:35","5/22/21",09:20:00,NA,"5/22/21",09:20:00,"5/22/21",0.99,1,"JISA","Sheep Mountain North",12,299123,4673002,NA,"Swab",0,"SYZYI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",1.27,7.72,13.17,2.5
"387","FX0580N1_21","5/21/21","9:35","5/21/21 9:35","5/22/21",09:20:00,NA,"5/22/21",09:20:00,"5/22/21",0.99,1,"JISA","Sheep Mountain North",12,299123,4673002,NA,"Swab",0,"SYZYJ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",1.27,7.72,13.17,2.5
"388","FX0580N1_21","5/21/21","9:35","5/21/21 9:35","5/22/21",09:20:00,NA,"5/22/21",09:20:00,"5/22/21",0.99,1,"JISA","Sheep Mountain North",12,299123,4673002,NA,"Swab",1,"SYZYK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",1.27,7.72,13.17,2.5
"389","FX0580N1_21","5/21/21","9:35","5/21/21 9:35","5/22/21",09:20:00,NA,"5/22/21",09:20:00,"5/22/21",0.99,1,"JISA","Sheep Mountain North",12,299123,4673002,NA,"Swab",1,"SYZYL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",1.27,7.72,13.17,2.5
"390","FX0580N1_21","5/21/21","9:35","5/21/21 9:35","5/22/21",09:20:00,NA,"5/22/21",09:20:00,"5/22/21",0.99,1,"JISA","Sheep Mountain North",12,299123,4673002,NA,"Swab",1,"SYZYM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",1.27,7.72,13.17,2.5
"391","FX0580N1_21","5/21/21","9:35","5/21/21 9:35","5/22/21",09:20:00,NA,"5/22/21",09:20:00,"5/22/21",0.99,1,"JISA","Sheep Mountain North",12,299123,4673002,NA,"Swab",1,"SYZYN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",1.27,7.72,13.17,2.5
"392","FX0580N1_21","5/21/21","9:35","5/21/21 9:35","5/22/21",09:20:00,NA,"5/22/21",09:20:00,"5/22/21",0.99,1,"JISA","Sheep Mountain North",12,299123,4673002,NA,"Swab",1,"SYZYO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",1.27,7.72,13.17,2.5
"393","FX0586N1_21","5/7/21","9:18","5/7/21 9:18","5/8/21",08:03:00,NA,"5/8/21",08:03:00,"5/8/21",0.95,1,"JISA","N & S Cottonwood",12,297745,4668506,NA,"Swab",1,"2XZY7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,16.72,24.78,7.5
"394","FX0586N1_21","5/7/21","9:18","5/7/21 9:18","5/8/21",08:03:00,NA,"5/8/21",08:03:00,"5/8/21",0.95,1,"JISA","N & S Cottonwood",12,297745,4668506,NA,"EggShells",0,"IZZV8",NA,NA,NA,NA,"Coyote",1205,"Coyote",2348,NA,NA,2,1,"Failed",0,16.72,24.78,7.5
"395","FX0586N1_21","5/7/21","9:18","5/7/21 9:18","5/8/21",08:03:00,NA,"5/8/21",08:03:00,"5/8/21",0.95,1,"JISA","N & S Cottonwood",12,297745,4668506,NA,"Swab",1,"JZZXD",NA,NA,NA,NA,"Coyote",646,"Coyote",848,NA,NA,2,1,"Failed",0,16.72,24.78,7.5
"396","FX0586N1_21","5/7/21","9:18","5/7/21 9:18","5/8/21",08:03:00,NA,"5/8/21",08:03:00,"5/8/21",0.95,1,"JISA","N & S Cottonwood",12,297745,4668506,NA,"Swab",1,"JZZYC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,16.72,24.78,7.5
"397","FX0586N1_21","5/7/21","9:18","5/7/21 9:18","5/8/21",08:03:00,NA,"5/8/21",08:03:00,"5/8/21",0.95,1,"JISA","N & S Cottonwood",12,297745,4668506,NA,"Swab",1,"JZZYG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",0,16.72,24.78,7.5
"398","FX0587N1_21","4/26/21","10:51","4/26/21 10:51","4/28/21",11:23:00,NA,"4/28/21",11:23:00,"4/28/21",2.02,2,"JISA","N & S Cottonwood",12,297831,4669712,NA,"Swab",1,"JZZX6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",3.94,1.89,5.83,-1.81
"399","FX0587N1_21","4/26/21","10:51","4/26/21 10:51","4/28/21",11:23:00,NA,"4/28/21",11:23:00,"4/28/21",2.02,2,"JISA","N & S Cottonwood",12,297831,4669712,NA,"Swab",0,"JZZYE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"Failed",3.94,1.89,5.83,-1.81
"400","FX0587N1_21","4/26/21","10:51","4/26/21 10:51","4/28/21",11:23:00,NA,"4/28/21",11:23:00,"4/28/21",2.02,2,"JISA","N & S Cottonwood",12,297830,4669711,NA,"Swab",2,"JZZYK","Raven",10853,"Raven",11214,NA,NA,NA,NA,NA,NA,2,1,"Failed",3.94,1.89,5.83,-1.81
